PM2.5,PM10,CO,SO2,NO2,O3,Temperature,Humidity,Wind_Speed,AQI
41.85086660174142,50.60256461478652,4.029585034523565,55.05455298090821,70.22434372294045,40.314466048297206,11.8296730295272,50.97439195676262,13.714170613234739,37.01054353755467
37.273745081065094,48.377183462704565,6.712924490496102,49.042534447698046,64.59482556732846,129.70419740599198,18.87099953855557,65.28626958361139,4.160205959913442,44.939670484290986
37.51067647801507,45.15465605189247,3.840499656687692,37.589241937026586,100.41707265357768,167.70375908009294,12.598640076569101,54.58880187988894,10.364356011749045,35.836081428621995
55.63633644393066,84.77516425053845,7.826990505902804,46.7101617178993,25.896478761031187,71.34398161521798,13.632114802215924,63.419517197059,2.0902347338472227,43.38165745092495
88.71346474483568,146.28985841583284,4.545273855738697,76.72597267752082,75.6298616551749,63.05799584615938,38.452494188787796,58.09400014795395,13.550660808751925,87.06001180963868
74.79175279631737,98.85533722348794,1.1835320030995862,20.703544184885363,75.54971201570211,161.65564388861617,11.360579395584125,71.78574603552694,3.6181882525524482,77.85482776689562
53.684371029706284,89.30487846574744,8.337598424841072,6.805160936427779,20.736774737246467,30.148733693581683,33.062997787716,69.4155632398134,2.0622205207864677,67.18134486396852
101.77793420835692,125.20046629192845,3.35758324592706,73.93319077592808,60.15809026082963,86.48887656486532,19.539521208539018,57.393292426603345,7.003286433082168,80.58132011944552
30.924079097806274,51.557181719754304,4.8276687959926265,51.16936659103252,112.39417582806423,111.04566006661935,40.50409882478442,67.52321146017948,9.653832078994652,71.52832233301832
53.82169728028272,74.04850165108483,7.3544388322190155,76.2526764369474,112.73843463935923,120.86276138305821,26.974729960212485,81.1491721590829,13.823754378396565,58.79617731058425
64.95427649405376,81.2389900595377,3.82456157148712,52.75561787305381,21.90851979036172,151.15072822269983,20.6951760764739,50.2589901451718,15.613637882826048,63.131695609670885
78.41049763255539,113.14132037076892,1.0658565614671562,69.8128871967762,20.8865059297397,83.87223021751848,28.11736274913021,48.89341509241555,7.592387688547955,68.76013061093903
127.77639420895204,169.73666502108108,4.2392104701281355,39.373869068411835,41.52345724023223,130.2831820414293,23.36853066658441,73.49719345966662,1.9067038447790532,120.65896999000365
39.95106732375396,53.631769031001724,9.944485826943033,64.9887945030615,114.97192750647922,125.36757610237214,29.75053726344406,60.778768592939585,12.23673368538806,53.516333294612586
87.13516576204174,117.95007992988208,6.917343972985582,78.04331735118848,25.468310208819872,118.57089811767447,14.008650391422188,24.9704746155812,9.477598843359061,84.48467019420721
98.86218532930637,158.32906996305036,7.21479148667207,50.7698370977765,96.39961631529356,135.2869927655982,44.89466759843929,82.44784109837569,7.718370172666947,90.60379950225987
16.96756190799966,24.93520045979135,6.822821536376399,19.462812044990365,22.139874353572388,66.70085079225373,24.894455719385114,22.15481715663481,5.639033181882845,41.44162912567528
101.13172778521576,137.0996160865023,2.489921389594368,26.50380920241585,84.77654244973904,35.236775645233216,22.188072389757906,72.38774493468202,8.535977917653035,92.03962462486788
35.57861855309373,53.551758696955346,4.683338641022801,20.89156615179246,52.728075894297376,41.468900967153814,34.85734469106927,73.1155899893019,6.080194066855464,34.59337964306774
19.75773894779193,30.784045771643832,8.009397983633182,24.748562207658633,104.66967555590404,60.42482887770219,22.736479227336638,86.71777596973513,12.355178016210404,26.1183387956992
152.33283058799998,203.56418956458205,1.5137289755315915,29.513235948082908,38.04285385904363,110.03562839410134,39.164600676006515,23.789408588162452,9.158405447389615,143.61661045864298
154.8448049611839,217.83173093720362,3.2785277608971226,49.41070294025508,86.70421952679519,171.2796950982836,25.899475352614886,61.77998025491437,14.15271661231168,147.6716620449651
131.25960221746917,165.5108827245875,3.263191084658536,52.03933035710662,38.2819041491062,146.23280157590915,35.18454446429023,49.9488399438937,9.153158719741631,115.60948807610016
55.6920653760056,71.87476915975988,4.82018927594506,39.11997977934889,95.63923397345846,162.02730875636848,13.760862575466028,43.14430684016794,4.5739362000989505,83.29571213642627
24.650817100957582,37.97603634229286,10.303687409421851,54.23366238566683,114.84136414728985,83.17561230669645,39.614171494428916,26.322299220935115,13.766378233482168,61.046318621334805
112.63495397682354,145.38009474335217,1.1750254668382194,11.525994048909274,25.216215895211207,92.83767349673903,35.750129537233846,59.38578837699164,9.35828567395066,104.43167971168606
76.0228740609402,111.18966376209731,5.6870099438059505,12.023058964652797,113.99148263146043,90.8627394783103,17.4100872461688,53.532850797222956,4.102615572153419,113.59068359913893
28.305735226716823,44.001920145964455,2.2936468201221043,18.746356828612676,81.22903052971576,54.53717319281027,15.085010341102532,27.3188120705717,10.352617149343331,42.2751971745264
84.27653651669053,105.63545227602148,10.206765454097441,46.44619984322758,25.253258904042877,31.018998465842962,21.070232205396856,62.874265496795836,6.365751474136413,53.367418091854105
15.15827816728276,22.489672017156074,1.633035047274642,22.119574295865085,61.305022643165444,126.36489670890083,44.16247051111665,71.65671841770569,13.666084184380987,18.823177338529696
146.39806031181732,194.45781931522075,4.536010023615912,27.662752279406185,29.303235218211746,198.05900301570549,18.989105109847053,73.70948107375537,7.799496079698143,128.27894591799972
48.816997240002536,82.08399599340164,7.878849848346062,37.025026893839524,94.04174666398833,50.02934689104731,25.964452313132163,83.37612317836991,11.89662037161125,51.6708589775697
109.37834265309729,157.69872190138946,7.545544280274453,69.94928992083038,101.06417613015395,28.403267581869276,11.05070790010677,48.662951932214405,2.4330431145435574,129.42986433417272
56.75666141341164,90.98071682075445,4.727286368939323,6.1089708730288095,22.695582432735875,160.31570272830794,23.902963534818138,86.71509380354959,6.940365194535192,63.505161620646234
88.01020317667162,129.825018696191,3.9652416795271823,56.95030561892979,70.73678232335732,65.46548120325036,29.996200540158597,80.58005835578803,15.74862154708598,62.85563525817582
92.00654190149194,112.40496879336874,4.4761237855287055,58.510122483254825,107.75500672311006,169.3358849635271,43.35936143777878,40.755109971675736,13.126904342157225,108.63318583223827
37.72816832882906,57.21762283261534,3.142762631586393,68.89246242853092,122.33956498611958,146.70860006621277,28.085761572902253,31.149812614462093,3.3991120355039297,61.77291472644975
155.4376941646838,260.4672038642087,2.553329387067998,79.62023512482506,71.6221440090124,190.22123666914482,38.66875641621907,50.477257728960936,5.166460742158826,157.3751390559663
126.26992350416718,189.5066474595406,5.3303969755889,6.611027915943186,124.03350683336885,93.60690243620095,29.14946748991152,48.13290955691767,5.947237132845416,114.21435749980603
150.92484123462836,242.92778375663633,3.185337560676073,17.302696441057293,74.28267645472357,139.15457110111413,11.427475470243134,60.3003513731843,10.755483407431685,139.0913077496657
144.22410256414733,236.83086490589818,3.374616648972501,75.89370352447945,57.30285935198896,103.67386054638872,21.02528963164209,60.83703626294236,12.354921392344833,156.77916914779314
99.68499682166276,130.99006185690277,7.06756063474557,41.68148497496123,111.78437542634745,133.5059655155378,30.144232774088614,72.49908890659827,12.242899132118646,80.11619525554875
148.2811352534675,193.6584870972768,10.185373316998922,50.16725111467708,69.15792525497068,100.92780308139272,43.270788807589355,55.69229637439271,8.648110844596042,122.2949044953308
23.273875307787925,35.03859804431898,6.536372005593751,58.04217629785179,66.62830126774276,53.95380435633347,40.06956259129316,27.337584865853586,13.162308067572269,54.316995809907525
39.397429362871776,55.37364778811559,1.2697946706496628,59.32532835965099,68.8374987291794,111.42153488060856,17.992446496259667,80.08039348871742,7.556171241362126,13.718720655641924
16.78409333658071,27.18906725244551,1.2558361385406698,79.53923226532066,111.61420022436944,115.14515625873962,17.703844050670725,41.6835208229631,2.8582084794334284,45.27925273881585
58.79954961448965,97.01993668660224,10.01423220845566,84.75595339293358,109.83298500256626,165.908692686829,17.041053848986525,87.99082222146144,9.466627624807199,99.03808445166081
68.3015934534223,94.03153382754776,3.4729079030733363,62.612596874475216,58.422399092825344,152.3937270428446,42.28746137058761,28.25020760758391,15.2845207690166,109.87235024764449
50.70235476608438,66.84777327668371,1.4206698608247543,27.977696736412064,49.995983184463,139.48249230945993,39.84331535856022,87.07758205627522,12.89490477088767,47.56038583051547
134.3106263727894,213.5891870735209,6.490445871503816,75.38019218354749,69.03136288469551,40.40967719946306,37.12092012885321,26.370826481776188,9.680509715383636,138.1720343891225
63.51299900403839,84.94247653588232,6.736487782902661,8.937673163260929,78.73270116845308,149.7109323194687,23.745728997847966,36.17252965629416,10.702084905236454,49.57183651003144
52.14017645310712,84.01383960380636,6.985048201186881,23.486468229959698,38.60046527535964,110.05492814381266,27.653324650456838,23.26059594605791,14.95843040553359,72.27700913674708
91.40441247373727,129.05106802719104,3.174020278575413,76.79085739709718,105.27461016587087,180.93791649910867,26.25161106783035,69.35792026472964,7.4251419165244075,99.48154553624056
31.138633746214396,47.759656406136976,0.6511068421447503,25.495321155148396,68.37793188789075,185.5767681434977,18.868933764578042,79.52091156002543,5.97091208413956,43.566289442719444
130.32954711310595,162.6209936284175,10.150153694544718,22.65208476973988,50.08546581039515,29.928186308321383,27.675981615206844,50.38497572711863,15.658623475006735,102.07393436841875
21.182596551965624,32.02659605226154,3.008930456911025,16.05002345121978,22.818519155678874,167.7154808638062,11.067379174846407,84.99654525297008,13.951647002655001,7.713672127473398
158.03304049007758,225.33675852108752,7.260262880525475,73.72894061175332,38.661419248432836,26.785530276080713,14.61336307241107,61.32093502289197,5.845653769279036,109.72923677039127
125.83671539449861,187.9124995877065,7.5662986987870955,45.00466073528693,123.91374061071804,86.09053262510407,41.030635865913126,64.10049948125663,7.956708960413842,98.91761742256482
39.80735223012586,51.11292304983369,6.600074170794857,58.99145624433238,46.61196241834319,117.61399561179424,36.308791846099815,79.1793441190539,7.2261719351169855,43.20926103135364
10.82831756854036,16.98353254133604,3.629073942136482,24.125310726002375,30.263114724044236,46.658143752882935,24.800394317068047,40.776014353628725,3.236435180071509,3.949535313278826
132.31921426822512,215.86537280859062,3.2109625376406576,65.64323368089731,65.28073499859919,154.33648626243382,28.100262679935703,44.7986004929338,15.367289857198886,130.90925879780582
116.02860157714257,151.80832984789217,6.476682827027031,65.80044359696788,46.85052920322984,21.50384675098494,22.94996100859921,83.4166343436251,7.064686468296382,85.93488939305534
119.3510752061481,148.93310780448266,9.160956336116914,30.007841992664012,14.219110032543298,50.347828718126635,35.92729535062354,83.06744472271347,14.12993623956862,89.63369914139412
125.69055200289186,152.31423586783617,9.967337289233956,37.85461064082263,48.77742607353007,124.54342937362563,37.446551273122786,88.35379433406096,3.840343415209976,108.03002389481179
21.106697760113555,32.10298652736757,1.5590580440375763,21.775222194416067,75.29303487273623,148.58976116671263,36.71498165711057,83.12868215091697,9.218062159558297,0.0
63.76985928164089,95.88098176402156,2.0482861259771985,83.12488186583235,76.20548464239603,184.9957584849049,35.291410369205735,28.91604252233526,1.3594207768640474,119.9258720736215
27.380358928769457,40.34081640729377,9.947362587830796,56.64820616467293,52.78707054122664,146.98939734823227,17.157651854247852,77.66070002958912,12.463307257634629,37.643184600593415
139.46551388133904,183.53292713415627,7.865352283347926,79.76351045724124,63.676330750312076,140.92026864587586,21.828949273416757,48.688693467671584,9.713708473694176,130.8636331073186
103.49471902413369,144.42201593450562,9.329938248297731,29.270843490330655,125.86215018817197,90.98140634311957,26.444590224428623,89.35609491621565,10.38384375204629,80.63209687449951
59.634703727897374,89.28735453451367,2.526326341353432,67.55127303975118,55.28181726763739,20.231196594824254,21.577754699967947,53.05966750301607,1.775813238319802,75.00360542436364
19.533752542903546,28.292363497719506,6.375858711094018,66.26869151077936,40.98721759119796,41.62866657241195,36.42290700554152,58.76852577515544,4.165574953129231,50.20131185624588
56.64734825734933,95.95453309240904,7.511395944174737,60.33245214932332,39.216045288011216,116.21981805608705,21.527373348748412,57.084244067975895,2.1149630853037023,68.52845161750452
58.777498304012056,74.54279162706607,7.301118854469727,82.25111802134404,64.9317535244961,141.52337945199554,14.8381230374868,42.521592090079444,5.333714737057177,77.81826314319146
119.44092675070961,184.8434669814282,4.581516908666981,36.48442688850524,101.14241784603328,95.14069110136325,23.966415821690642,25.251546222504274,10.411585115232265,144.84176453436717
105.63362070328196,148.11517254051185,0.6539489169130848,15.457385887180584,34.718582102616786,151.52222207511025,44.29700514738331,82.6955861281343,9.492789764760628,83.4320712862279
143.08191138644898,202.33210334298795,6.329260568042631,58.73670873952486,95.11553525689217,113.93521315979217,17.905849452675156,76.18730687684007,10.182247324200855,121.62747981958856
80.83223877429239,126.00120349794106,3.0310153917960876,63.34478403817649,12.537978801929954,33.351715206976195,31.425553063013016,29.766874639176848,9.238769070668415,65.98784598244026
27.939136890745257,43.19999847887049,5.002542461428903,51.004845876705176,60.27195735807352,54.56292517423079,25.15405674438972,74.3737789945051,5.09543193513789,11.727328839743599
116.98671808344925,198.3659544420227,10.075810150838173,21.5454314506717,103.10380782433442,171.19968018390972,12.485859867726433,63.8092666235427,4.667612460166378,128.3229519677011
124.11775729253462,156.9093143791488,4.490353176424347,45.35647533354843,50.64795469293177,150.4842943923991,27.075681209932082,48.64006515423356,3.055895253048719,122.8001030718083
94.19157963542443,117.93302172790172,8.898016066644267,29.97517892553035,77.64845217344794,181.0571576622491,34.575751502690935,37.78148043668939,13.73606312355238,129.78247030849397
125.64507699318415,196.27889561546726,2.3854060574925113,39.19732225333512,34.59750793910929,41.16030484176858,27.962699153973656,80.18101484515627,10.247190378118667,58.1272525123829
84.06933945465862,125.19551037656296,7.224604980250288,56.61748606757311,99.03944693514067,198.2400562307133,40.52371223113033,69.01317815058371,3.7976651875608964,98.20455163964417
88.40992440729912,118.21117119176252,10.270069544389434,64.61717941526676,16.273492392251153,57.69320851098805,20.11279558301539,58.34179366283958,3.6581406973185926,87.82189041350857
74.13115275378244,91.90110799160472,1.518931008729368,23.57797527210745,112.30511738506004,22.12037773159556,13.018720995638773,62.66979737289249,14.09553402289205,45.948502867543674
13.812869011614278,17.167035904656963,0.5831994222719201,37.42602885175627,33.78356637060018,199.53612902963974,42.779796408030215,26.37463274575267,12.14096295644979,41.243259562383436
26.183714048995668,43.1270759425081,4.835827926326143,26.532925679330333,114.92776380499969,70.59329938012036,23.236872233487667,53.17438326378343,10.89098619858057,41.26643165092517
14.714377853010138,19.06885758039105,1.426254830513672,20.89052910894953,52.30350895606208,140.24350145226077,30.17419430087717,33.55902049499914,7.102961613089497,41.82503014601441
105.46156168956706,143.6055090008293,7.983843496762313,67.67097759966707,96.72202893693839,51.802816551734935,37.72010941455686,34.58685753061778,4.929633464177763,110.85128217016124
57.153397161449,75.06116828157089,9.64548663848559,77.74021555495939,48.30703573434262,124.44113579584551,21.35097823564532,66.29127736008067,15.691761446692356,87.99272030856326
86.28560367470541,118.85825968514602,4.840209727087588,34.61857485476614,118.7094005481577,182.72629756182067,35.06575883621639,83.78793062840018,12.958593625342003,96.67429058219366
146.13497108891394,180.43459093298756,3.0871164215544096,65.10231394990134,25.196455062204922,77.63261013711895,14.739659743623982,48.26296273348426,5.526688347044147,107.52261591145411
47.39383437233124,69.17271812661922,4.844033190066098,76.75962314915289,31.422374712711843,140.64571568798465,20.195281152192685,34.542449110853326,13.71347194417742,88.82267762272934
71.55743845534445,88.28801707544233,7.7344781785000105,72.68993684241852,69.16361501905627,53.82264598371497,15.064872264778197,65.4122856065658,12.383979229220223,94.03393755998586
123.3326707814573,197.3542577812748,0.5905416158037098,19.625071083138074,19.832612684577533,132.46317176937055,38.39306954404752,80.98309324452225,5.456208248169975,113.27895435215277
44.31972482374337,58.36269736761933,6.394539894846972,81.50335052106891,33.51762216421143,80.56106332715183,17.792723232937487,72.38231607857435,7.398292813624595,8.202101198338674
21.54698647431895,31.674198479159973,6.632916848873791,35.134115234357,123.25196586544172,58.017486545831304,35.10912443918236,80.8130061375611,3.7893016808653996,72.21284278286196
53.46271793706521,87.68097153478223,6.876882468959355,32.13925289390691,127.17875933774646,76.37276912665433,43.01544390359784,57.55882697075595,2.6657866656716402,98.75679203430053
34.183193088100666,52.14436509712839,2.920220799808772,9.994506182222427,55.151119519650635,52.19139233140388,28.472027317410696,72.63133710584336,11.841430492595451,58.165837465101106
149.45464785138597,219.17208657600514,7.640527233781268,43.89389232839064,120.79432252167227,182.3448994108189,28.901021729124068,29.804519155125554,5.012677860307999,183.49684590538803
131.21805693466254,178.74089076265813,1.413914863317764,13.721089251274297,75.3789610808118,91.4936395370832,26.136174883423422,44.379223075423404,13.300890486193804,124.0113172584195
105.01056347656352,143.4970354363837,2.4927033646680083,24.88318567419408,42.369095904852045,64.15027489538612,21.406155018777497,47.26844151370657,15.93413067271639,89.52122077286846
140.71908852815767,215.96770329227962,9.27470046654482,30.35540974138251,94.28784652967184,100.71341138286792,26.6479260823721,55.79070223722242,2.14929720894473,166.45642730436103
130.55081153486717,221.55382403492953,7.887231507265664,69.70610587933473,89.06821678898287,77.6965100251692,31.09826362933658,85.03534521797766,8.095526876255505,160.79913536533238
37.985508832905374,58.1527597954797,0.6374555401134525,75.03909203167171,128.69503829304801,153.99546568639866,44.509705025973076,81.2007592155522,13.030938389662046,58.98023142755819
143.88384977349668,212.78863244370413,2.9837626036980023,29.197305396917574,41.805674489114,194.81958413938898,42.82175957613785,29.416784460242916,12.834263448118502,115.83965141195073
90.9013362873476,142.29015741470704,2.6440648299316454,73.69584969956591,90.64714031940825,98.84605820557643,40.175353540259266,32.095275631772424,12.399957374964528,98.6816724755079
131.11602327460938,187.8371828733667,3.2080632803697258,73.57847498958328,16.242850603533626,174.98601199500328,41.11956874967004,45.03483847122379,6.234924029528664,137.70827083451394
144.41369498852399,177.63912294635134,2.975597702798864,66.17207603078988,23.63752464360633,121.85535324073152,26.374721415221504,40.35207061234718,7.8077988352757846,122.65400910738806
57.70052124577958,85.46303518043426,1.1252629574284574,16.735609121214523,10.47020499413119,48.30241971696203,33.01055145121127,63.03396672093836,9.924525360122054,22.893244174810647
26.507788679151513,44.5016107527223,5.089405165968204,60.22582775205832,129.93528172716077,144.3120935746415,41.327335302767494,83.19432334351814,15.609108753598857,29.9823340806232
44.19027438129125,56.901671818865836,7.827334747861651,80.6019251664455,106.27284365769734,112.41820948264763,23.753276774697355,87.36040791708108,5.913209064077393,56.31835118031594
74.06616829393845,114.43241113630816,6.567317247174364,59.60323830137256,104.4067617680249,137.1091741853786,43.661686742091405,65.75220667746586,14.847158315752866,107.65052868187226
132.702214888374,172.57483063142266,7.228716685980798,31.529347928626716,71.16712903458156,180.1437342628997,24.552512172421405,78.67114409807607,5.0403537727074115,147.49021705958515
139.10958748845152,204.20088906211308,1.3114917853623915,45.0463453944665,46.00804994865279,99.27822271808829,31.037893288762547,56.7641540161558,15.836116982105569,121.27338830025006
11.042819579678605,13.78517379114063,10.014907101767871,56.65800346808429,28.15171413552111,182.21197217912402,34.84316496453302,34.58288628020278,11.053955302413875,80.81891471006696
86.61209538663486,123.43829970924283,8.884918338430248,45.84563269828028,44.16096866157564,155.12042257069788,43.270720457657845,56.72818884654342,7.952672205378264,109.83476935287256
72.61165047231685,114.58711423564282,8.550903184956628,14.596235338477586,55.116546631496696,107.94888665803725,18.56156959182931,58.85578210063558,10.200856420954073,53.44289938402149
43.31617157060954,59.50713977322845,8.729838050417674,29.96512357216165,100.7572116376353,128.57998441843347,36.11458423835248,71.97202949494897,5.087967535603102,68.41289940454215
27.97980510005242,42.87781635000896,9.827105081327613,69.1916824442906,74.75941466837828,78.60460385342206,28.228545515042878,35.39180927951443,5.112607862671999,70.48913227827303
60.64227571054419,96.88967877072919,5.942539661136977,73.91344368764139,19.298035186657923,197.04751395297936,19.399499921722438,45.78172674607122,2.7033181576524075,80.53082659726708
151.43645558687788,251.92800804462266,2.502820178676259,15.984002617245618,12.16348107506947,140.12320934907126,37.18123939287367,45.48192284501964,2.7107544655809814,139.69277606579092
58.480439803113285,77.03751383534845,6.667836078525411,81.19094019189797,22.279861544087577,27.89243344939338,29.327779806084628,87.16077170188154,6.21507612203367,66.1639513452692
87.81859326150492,122.91599291045738,7.92881493667939,31.305809427888747,59.25984564368552,78.79194303464158,33.13408372273865,51.076147222870325,12.442832168445575,106.08329076215186
115.45284383427668,147.34184369357186,7.879173933540254,57.985099098457596,121.9831500458822,132.19659807663035,21.301537400226536,72.85657771087025,10.119567513972438,109.92911116024494
64.5444403568941,109.48297453340423,5.714490241668801,65.1460116765345,86.48829774510659,30.139990003863165,26.844588313966177,72.55679669621074,2.538768404965312,47.36042164030076
155.7673124081441,259.1189995764308,1.1845871933357806,69.95569877103067,106.21910798506181,24.299154437445697,31.607398784582347,38.5880929362269,13.783547874638664,127.18693493880164
154.3670942413167,226.91631969772504,4.2111293843012785,80.65997617807442,65.96495134054582,101.00436311500447,24.17187849944454,60.030878256021246,10.020514404850996,135.27533786515656
47.767344373804626,77.43166042190941,9.707666084633573,30.03356384230581,53.39992998340514,79.8842323446806,16.943038894669545,82.60120253230536,15.412833651771695,71.25272949518585
84.58727588385781,123.53793913433275,6.34448909757426,73.68051636412436,23.00804472599473,98.89374944596986,43.65741723103564,53.26384036198646,11.052782011168112,89.30843561017339
55.13174647251545,83.34777979444716,5.883319432557134,15.534952274896563,115.1119626623446,67.28479577840093,27.90136390149161,86.15822551397822,3.627622955562715,69.83140188896925
52.72607415662014,65.62087969640204,3.188535143821935,61.403272508287415,103.97920348334834,49.64919444973657,35.687212960069516,35.01207605269131,8.106750434617334,73.55944351401087
15.53304210317992,24.505474144247565,4.184489199165789,64.35821836111887,30.174171711727013,144.04580425646077,24.386651774462035,25.19113740418215,10.727463963208063,47.456031110866206
101.43465009698453,128.19886637898495,9.453460891531693,59.21785929610564,71.47126766515126,112.62280092820409,22.42961174090007,82.40177112013245,1.4239705157496654,121.1791996546167
85.40185348432922,137.7560775446818,7.164630475268357,25.18517889081224,68.4849769505494,56.027758024886026,24.250750446349375,79.33768385735516,1.2236539623221185,76.86742760446026
17.721812687498403,28.195652868026663,8.373870267523328,74.84345176121627,85.01098632238343,77.5260967267997,24.321882532497742,89.48129131536913,2.9410450089785187,39.665613640078
51.79696963549171,80.5117773567444,5.043454230676551,18.508677069631602,123.54242727895135,126.52542337939866,29.046304057968374,67.55754416786982,4.7749665256820615,69.99199585551914
146.23988289499806,178.13190438068756,6.802472194561579,9.290783321666467,79.57257301149755,33.00128268904601,29.02144544934771,85.56815486670047,7.443236852810133,100.4642428921359
45.934283600045866,62.083132254659226,2.983836087432075,62.39719924895297,74.82607201343423,46.54154166791232,27.400383555900508,77.88643175588776,8.311607106396826,52.543350340609486
31.734230813683464,42.255914488186214,7.554608302834863,43.0380572186187,16.03875195215967,33.18420873933022,14.717502472110333,79.10984331840608,3.070414134068452,25.658287151343593
83.41791404163445,115.12241079082244,4.776013337033373,72.92784159669408,17.54889712216287,166.2171198885414,27.36264174751859,59.83990993179878,11.100873686737462,90.27867778749962
157.8475681165901,196.33417895977317,4.9254551481474556,35.671771284660714,32.48161495921467,155.43366197816167,15.918636514722802,46.76552185416976,9.942070925448022,125.79793529842048
46.30829072672506,77.26440650587101,6.993223245768816,18.462287080617024,13.896492603009793,155.59632773826627,14.41475252035178,85.41906507802973,5.416961482617403,55.14646944771447
110.82033211088178,163.67067265280616,9.862806214689266,71.91537539758957,99.20234746840148,148.93856182568504,42.64260010694087,50.24820229311261,1.20489825152938,140.6388830963964
124.24294229930764,168.07115040922943,1.1400634660862092,48.91277053120574,96.79963647927558,140.48937626057645,31.173250460169648,57.717355707476834,2.164718730299361,109.25073336919353
45.64563159885995,63.83499395859658,8.747432373470076,20.13566339122839,26.326748131797153,105.8585447680715,33.08215203436045,51.22800149876314,6.875421632662591,70.61890463172162
119.23245229177894,169.7394705378873,3.4238311041219314,62.63071988691566,110.32946809543371,135.6100694312807,24.062778461667733,59.537281977213794,3.309615267485259,120.45456008846483
65.16746990788798,97.77057046252861,4.939194545063778,45.88909107916004,28.574324181533438,26.90507986183544,41.814331217020246,52.9353555294629,6.652294092219562,72.5116847020914
104.84587458903692,152.84847980905099,0.7191332877500896,53.34503857922559,46.141070439683055,131.86359607822124,32.32756713528829,23.35772910056331,10.422739067655327,126.86637703039665
105.0294566141342,174.31696761801447,3.5104607783431305,41.871867056526554,39.8772278993638,160.0179869966379,36.92094543332556,81.74337302053891,9.208561418189253,85.38641794719558
90.36620261121377,130.8937945267779,5.526312426301304,71.29671870544051,54.676851828765734,110.06450486919023,22.899686415969985,51.10756732410388,4.467638247060913,97.65322619317108
23.543465508161248,39.9315776101127,1.0617607734743901,71.36501725464399,40.55965190679542,84.35239911690265,43.60041582866939,61.22605539551441,6.1573373688812865,18.6870278050972
135.2953743383857,219.95137839564632,5.410957293831651,61.751105745950895,68.67411117261425,69.93681226417624,38.71614515554103,29.74314619305909,10.21046797672976,145.31303202002996
58.11700974576038,75.79941549241185,9.771106288584273,13.432110191716982,58.88894576256225,135.70436902917484,39.888196205509026,20.23714935878474,13.91282542065173,75.20814878341608
37.97777655997814,63.244300436739536,1.5539321810780522,72.1083089523255,128.38833889351918,144.70421575338358,16.0267993599014,37.17030655505501,12.298201581083159,53.47636167253145
16.116271233214587,20.277221695234754,8.144407280755043,58.68103844263278,16.71116201538708,176.77416797525765,19.483712275492685,69.32102224933452,9.301000402501224,39.00964770103242
98.63394147823627,158.67487312824426,4.596710533759927,60.76193328034396,27.061765166482196,81.62013484297833,19.996930988925197,26.943617107901503,6.434394974747293,105.94239409253265
111.63465427634236,155.20696002000125,7.05173714524338,34.03862723230973,16.339107269032297,158.5590153294054,19.48182281364049,83.62212082705275,6.475769163127081,90.62786755998262
12.488174339178423,20.467957396533972,3.1023659798522933,75.34236449256053,85.10094339788509,121.04404835408083,39.939285673650076,35.051579854932925,14.191259653965941,39.48338869537837
86.81395874489215,141.8564693354785,2.0949226254135827,63.029728018788596,16.54111328964635,178.91056832205425,11.115967832300724,34.3215530004243,1.5886536406081961,113.90971467010664
